2019-04-03 21:14:03,426 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Starting power-on self test.
2019-04-03 21:14:03,426 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Power-on self test complete.
2019-04-03 21:14:03,426 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale ru).
2019-04-03 21:14:03,426 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2019-04-03 21:14:03,426 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2019-04-03 21:14:03,428 [AWT-EventQueue-0] INFO  marytts.Prosody Module started (PHONEMES->INTONATION, locale null).
2019-04-03 21:14:03,428 [AWT-EventQueue-0] INFO  marytts.Prosody Starting power-on self test.
2019-04-03 21:14:03,428 [AWT-EventQueue-0] INFO  marytts.Prosody Power-on self test complete.
2019-04-03 21:14:03,428 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale ru).
2019-04-03 21:14:03,429 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2019-04-03 21:14:03,429 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2019-04-03 21:14:03,429 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale sv).
2019-04-03 21:14:03,429 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2019-04-03 21:14:03,429 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2019-04-03 21:14:03,429 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale sv).
2019-04-03 21:14:03,429 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2019-04-03 21:14:03,429 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2019-04-03 21:14:03,429 [AWT-EventQueue-0] INFO  marytts.JTokeniser Module started (RAWMARYXML->TOKENS, locale te).
2019-04-03 21:14:03,436 [AWT-EventQueue-0] INFO  marytts.JTokeniser Starting power-on self test.
2019-04-03 21:14:03,437 [AWT-EventQueue-0] INFO  marytts.JTokeniser Power-on self test complete.
2019-04-03 21:14:03,437 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Module started (TOKENS->WORDS, locale null).
2019-04-03 21:14:03,437 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Starting power-on self test.
2019-04-03 21:14:03,438 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Power-on self test complete.
2019-04-03 21:14:03,438 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale te).
2019-04-03 21:14:03,438 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2019-04-03 21:14:03,438 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2019-04-03 21:14:03,440 [AWT-EventQueue-0] INFO  marytts.Prosody Module started (PHONEMES->INTONATION, locale null).
2019-04-03 21:14:03,440 [AWT-EventQueue-0] INFO  marytts.Prosody Starting power-on self test.
2019-04-03 21:14:03,440 [AWT-EventQueue-0] INFO  marytts.Prosody Power-on self test complete.
2019-04-03 21:14:03,440 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale te).
2019-04-03 21:14:03,441 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2019-04-03 21:14:03,441 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2019-04-03 21:14:03,441 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale tr).
2019-04-03 21:14:03,441 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2019-04-03 21:14:03,441 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2019-04-03 21:14:03,441 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale tr).
2019-04-03 21:14:03,442 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2019-04-03 21:14:03,442 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2019-04-03 21:14:03,443 [AWT-EventQueue-0] INFO  marytts.UnitSelectionSynthesizer started.
2019-04-03 21:14:03,444 [AWT-EventQueue-0] INFO  marytts.TargetFeatureLister Module started (ACOUSTPARAMS->TARGETFEATURES, locale null).
2019-04-03 21:14:03,444 [AWT-EventQueue-0] INFO  marytts.HTSEngine Module started (TARGETFEATURES->AUDIO, locale null).
2019-04-03 21:14:03,456 [AWT-EventQueue-0] INFO  marytts.HMMData Loading Tree Set in CARTs:
2019-04-03 21:14:03,497 [AWT-EventQueue-0] INFO  marytts.HMMData Loading GV Model Set:
2019-04-03 21:14:03,559 [AWT-EventQueue-0] INFO  marytts.Voice Registering voice `cmu-slt-hsmm': female, locale en_US
2019-04-03 21:14:03,565 [AWT-EventQueue-0] INFO  marytts.Voice New default voice for locale en_US: cmu-slt-hsmm (desire 0)
2019-04-03 21:14:03,568 [AWT-EventQueue-0] INFO  marytts.HMMData Loading Tree Set in CARTs:
2019-04-03 21:14:03,947 [AWT-EventQueue-0] INFO  marytts.HMMData Loading GV Model Set:
2019-04-03 21:14:04,096 [AWT-EventQueue-0] INFO  marytts.Voice Registering voice `dfki-pavoque-neutral-hsmm': male, locale de
2019-04-03 21:14:04,096 [AWT-EventQueue-0] INFO  marytts.Voice New default voice for locale de: dfki-pavoque-neutral-hsmm (desire 0)
2019-04-03 21:14:04,098 [AWT-EventQueue-0] INFO  marytts.HMMData Loading Tree Set in CARTs:
2019-04-03 21:14:04,121 [AWT-EventQueue-0] INFO  marytts.HMMData Loading GV Model Set:
2019-04-03 21:14:04,185 [AWT-EventQueue-0] INFO  marytts.Voice Registering voice `istc-lucia-hsmm': female, locale it
2019-04-03 21:14:04,185 [AWT-EventQueue-0] INFO  marytts.Voice New default voice for locale it: istc-lucia-hsmm (desire 0)
2019-04-03 21:14:04,186 [AWT-EventQueue-0] INFO  marytts.HMMData Loading Tree Set in CARTs:
2019-04-03 21:14:04,215 [AWT-EventQueue-0] INFO  marytts.HMMData Loading GV Model Set:
2019-04-03 21:14:04,275 [AWT-EventQueue-0] INFO  marytts.Voice Registering voice `upmc-pierre-hsmm': male, locale fr
2019-04-03 21:14:04,275 [AWT-EventQueue-0] INFO  marytts.Voice New default voice for locale fr: upmc-pierre-hsmm (desire 0)
2019-04-03 21:14:04,275 [AWT-EventQueue-0] INFO  marytts.HMMSynthesizer started.
2019-04-03 21:14:04,275 [AWT-EventQueue-0] INFO  marytts.Synthesis Module started (ACOUSTPARAMS->AUDIO, locale null).
2019-04-03 21:14:04,275 [AWT-EventQueue-0] INFO  marytts.HMMSynthesizer Starting power-on self test.
